episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2254, 3571.397521495819, 1, 1.3229998830065597, 30, 705797,                                             705797, 0.0, 7843.681640625
2255, 3644.6684764027596, 1, 4.107502019993262, 101, 705898,                                             705898, 0.0, 5831.19873046875
2256, 3856.113103115, 1, 9.865906640014146, 262, 706160,                                             706160, 0.0, 10599.291015625
2257, 3614.714973807335, 1, 2.7261428640049417, 63, 706223,                                             706223, 0.0, 16643.14453125
2258, 3661.9127098843455, 1, 5.712287786998786, 152, 706375,                                             706375, 0.0, 10546.939453125
2259, 3743.1268310919404, 1, 8.738398632995086, 222, 706597,                                             706597, 0.0, 11619.2255859375
2260, 3695.9011620283127, 1, 5.832871523976792, 157, 706754,                                             706754, 0.0, 10112.9794921875
2261, 3661.9885410666466, 1, 4.402049100986915, 113, 706867,                                             706867, 0.0, 9655.3916015625
2262, 3892.3179084956646, 1, 9.328290228993865, 250, 707117,                                             707117, 0.0, 8117.89453125
2263, 3788.295515537262, 1, 6.740173439990031, 188, 707305,                                             707305, 0.0, 10351.015625
2264, -2637.5451571643353, 3, 8.040103164006723, 229, 707534,                                             707534, 0.0, 10345.9052734375
2265, 3648.68375402689, 1, 4.112888200004818, 105, 707639,                                             707639, 0.0, 10467.69140625
2266, 3632.8233917355537, 1, 3.9324449389823712, 99, 707738,                                             707738, 0.0, 8119.201171875
2267, 3653.893272791989, 1, 6.919992774986895, 178, 707916,                                             707916, 0.0, 9037.9755859375
2268, -3145.9544062018394, 3, 2.7233806590083987, 69, 707985,                                             707985, 0.0, 8737.4716796875
2269, 484.91442519426346, 4, 11.253989503980847, 306, 708291,                                             708291, 0.0, 9823.5556640625
2270, 296.84174910362344, 4, 10.342345042998204, 280, 708571,                                             708571, 0.0, 8875.583984375
2271, 446.65786987543106, 4, 11.238013127003796, 293, 708864,                                             708864, 0.0, 9323.8388671875
2272, -42.847805617086124, 4, 9.744577299017692, 257, 709121,                                             709121, 0.0, 9599.451171875
2273, 3521.395787090063, 1, 1.321179549995577, 30, 709151,                                             709151, 0.0, 6394.099609375
2274, 273.6467914879322, 4, 9.923945074988296, 291, 709442,                                             709442, 0.0, 9214.4697265625
2275, 124.20884516090155, 4, 10.054431183001725, 262, 709704,                                             709704, 0.0, 8704.41015625
2276, 189.16404675721424, 4, 9.929479637008626, 272, 709976,                                             709976, 0.0, 8236.3916015625
2277, 3667.2680742144585, 1, 3.5226759730139747, 97, 710073,                                             710073, 0.0, 8304.0712890625
2278, 3668.458018898964, 1, 4.912419308995595, 123, 710196,                                             710196, 0.0, 12461.35546875
2279, 375.9207052886486, 4, 10.064669448009226, 272, 710468,                                             710468, 0.0, 8204.4765625
2280, 270.4184454167262, 4, 10.928466666984605, 293, 710761,                                             710761, 0.0, 7815.27197265625
2281, 206.94341126305517, 4, 10.101477234013146, 258, 711019,                                             711019, 0.0, 8416.453125
2282, 3658.0504268556833, 1, 8.744634214992402, 216, 711235,                                             711235, 0.0, 8603.3251953125
2283, 3803.8625409007072, 1, 7.517292957985774, 197, 711432,                                             711432, 0.0, 8123.2197265625
2284, 3699.521287176758, 1, 6.932413343980443, 188, 711620,                                             711620, 0.0, 8625.6484375
2285, 3637.8075116574764, 1, 3.8173417710058857, 95, 711715,                                             711715, 0.0, 7770.9716796875
2286, -2945.7776751220226, 3, 5.14644598797895, 148, 711863,                                             711863, 0.0, 9956.6494140625
2287, 3534.2899803599576, 1, 6.113853519986151, 158, 712021,                                             712021, 0.0, 10203.5478515625
2288, 3579.8928619623184, 1, 2.125303812994389, 50, 712071,                                             712071, 0.0, 11835.20703125
2289, 195.4221666699741, 4, 10.728121285996167, 284, 712355,                                             712355, 0.0, 8507.5419921875
2290, 327.1128981411457, 4, 10.661916850978741, 292, 712647,                                             712647, 0.0, 11423.7109375
2291, 3556.516453519929, 1, 5.3205588790006, 118, 712765,                                             712765, 0.0, 8030.65966796875
2292, 378.77547466754913, 4, 9.743164445011644, 255, 713020,                                             713020, 0.0, 9983.716796875
2293, 4082.3172110319138, 1, 10.8456223999965, 307, 713327,                                             713327, 0.0, 10343.2236328125
2294, -1499.5574407577515, 4, 9.546444619016256, 274, 713601,                                             713601, 0.0, 11530.1767578125
2295, 508.2483232021332, 4, 10.734339676011587, 301, 713902,                                             713902, 0.0, 10355.8828125
2296, 176.62835769122466, 4, 10.674656373012112, 282, 714184,                                             714184, 0.0, 11139.923828125
2297, 3720.7312006503344, 1, 7.321165196975926, 175, 714359,                                             714359, 0.0, 10743.8125
2298, 3548.580439686775, 1, 1.521283632988343, 30, 714389,                                             714389, 0.0, 5375.95751953125
2299, 3679.205766329542, 1, 7.715408676012885, 192, 714581,                                             714581, 0.0, 9442.0341796875
2300, 3696.306546539068, 1, 5.237350857001729, 138, 714719,                                             714719, 0.0, 9698.6435546875
2301, 3560.1791713237762, 1, 2.052519463992212, 39, 714758,                                             714758, 0.0, 6734.78857421875
2302, 277.6774613671005, 4, 9.549167192017194, 243, 715001,                                             715001, 0.0, 8294.65625
2303, 3547.0308149158955, 1, 1.9207402449974325, 43, 715044,                                             715044, 0.0, 8555.3125
2304, 3834.6521134972572, 1, 8.449225122021744, 208, 715252,                                             715252, 0.0, 11444.91796875
2305, 3757.728933192673, 1, 9.927686023991555, 227, 715479,                                             715479, 0.0, 8946.09375
2306, 21.51463524538849, 4, 10.536780512018595, 234, 715713,                                             715713, 0.0, 11584.712890625
2307, 143.19700074195862, 4, 9.865176112973131, 243, 715956,                                             715956, 0.0, 8655.9697265625
2308, 3555.153179883957, 1, 1.721116102009546, 40, 715996,                                             715996, 0.0, 7769.13037109375
2309, 3611.4507710933685, 1, 3.9081415880064014, 80, 716076,                                             716076, 0.0, 10355.3935546875
2310, 3558.706042766571, 1, 1.9208973589993548, 34, 716110,                                             716110, 0.0, 7912.498046875
2311, 229.81007926166058, 4, 11.235782400995959, 262, 716372,                                             716372, 0.0, 8424.0458984375
2312, 3823.67344558239, 1, 7.940095537021989, 184, 716556,                                             716556, 0.0, 9627.7578125
2313, 3633.8546498417854, 1, 4.3140181959897745, 95, 716651,                                             716651, 0.0, 10271.24609375
2314, -2659.062003046274, 3, 8.521539128007134, 186, 716837,                                             716837, 0.0, 7817.71435546875
2315, 3594.038859128952, 1, 1.505342999997083, 30, 716867,                                             716867, 0.0, 5168.32470703125
2316, 3523.2077207565308, 1, 1.919765838974854, 37, 716904,                                             716904, 0.0, 9307.609375
2317, 3627.3976432979107, 1, 5.624100835993886, 125, 717029,                                             717029, 0.0, 10044.7724609375
2318, 3692.8565233945847, 1, 6.1173534500121605, 138, 717167,                                             717167, 0.0, 12701.1220703125
2319, 3632.6588357686996, 1, 4.328631904994836, 101, 717268,                                             717268, 0.0, 6226.8916015625
2320, 3581.520401030779, 1, 3.108816446008859, 65, 717333,                                             717333, 0.0, 5782.11083984375
2321, 2557.1167635917664, 1, 2.5165310380107258, 52, 717385,                                             717385, 0.0, 5749.158203125
2322, -3215.110559463501, 3, 1.7056854800030123, 30, 717415,                                             717415, 0.0, 8523.3818359375
2323, 231.12226474285126, 4, 10.054948550998233, 255, 717670,                                             717670, 0.0, 9010.3486328125
2324, 315.7773116827011, 4, 10.54249701599474, 258, 717928,                                             717928, 0.0, 10952.39453125
2325, 3765.771661810577, 1, 7.535102629975881, 193, 718121,                                             718121, 0.0, 9142.7666015625
2326, 3663.774689376354, 1, 5.057760911004152, 126, 718247,                                             718247, 0.0, 6871.53564453125
2327, 3603.8649332225323, 1, 4.131626605987549, 106, 718353,                                             718353, 0.0, 8790.150390625
2328, 3763.1600498855114, 1, 7.923174219002249, 225, 718578,                                             718578, 0.0, 7104.91943359375
2329, 3645.4862617254257, 1, 3.3062530089810025, 91, 718669,                                             718669, 0.0, 9052.6474609375
2330, -2986.432797431946, 3, 2.5227234510239214, 65, 718734,                                             718734, 0.0, 6168.80517578125
2331, 391.42451709508896, 4, 10.993869883008301, 273, 719007,                                             719007, 0.0, 9859.3359375
2332, 3766.940378576517, 1, 7.339176517998567, 171, 719178,                                             719178, 0.0, 7785.3232421875
2333, 348.6409290134907, 4, 10.73075050598709, 278, 719456,                                             719456, 0.0, 9365.9443359375
2334, 214.73984457552433, 4, 10.06578498298768, 273, 719729,                                             719729, 0.0, 9469.3779296875
2335, 252.25109499599785, 4, 10.728203045000555, 259, 719988,                                             719988, 0.0, 9235.5771484375
2336, 316.3621360361576, 4, 10.548867014993448, 274, 720262,                                             720262, 0.0, 9720.279296875
2337, 380.4292307496071, 4, 11.056484464003006, 299, 720561,                                             720561, 0.0, 10403.091796875
2338, 3681.751853466034, 1, 5.32860275299754, 140, 720701,                                             720701, 0.0, 9078.08203125
2339, 3711.3138997405767, 1, 6.334142651001457, 171, 720872,                                             720872, 0.0, 10478.576171875
2340, 280.7300050505437, 4, 10.256523371004732, 276, 721148,                                             721148, 0.0, 9101.4140625
2341, 3620.4956682622433, 1, 4.11557406000793, 101, 721249,                                             721249, 0.0, 10108.33203125
2342, 3638.650086760521, 1, 3.5068753289815504, 82, 721331,                                             721331, 0.0, 9364.45703125
2343, 3594.7890587449074, 1, 3.1437940830073785, 69, 721400,                                             721400, 0.0, 7485.806640625
2344, 3669.8076529875398, 1, 6.103383375011617, 131, 721531,                                             721531, 0.0, 9211.8544921875
2345, -2845.47791845724, 3, 2.524967902980279, 54, 721585,                                             721585, 0.0, 12106.5302734375
2346, 3913.1080437004566, 1, 10.272372295992682, 284, 721869,                                             721869, 0.0, 7388.2861328125
2347, 3545.6197279691696, 1, 1.702618445007829, 30, 721899,                                             721899, 0.0, 5162.0498046875
2348, -2969.550051368773, 2, 4.733528412994929, 123, 722022,                                             722022, 0.0, 11273.041015625
2349, 3734.625623740256, 1, 7.136189467011718, 191, 722213,                                             722213, 0.0, 9511.162109375
2350, 3585.136327624321, 1, 2.7082160010177176, 64, 722277,                                             722277, 0.0, 11301.216796875
2351, 3622.6253801584244, 1, 3.1907184869924095, 71, 722348,                                             722348, 0.0, 7505.052734375
2352, 3767.493231460452, 1, 7.3191267880029045, 185, 722533,                                             722533, 0.0, 10844.380859375
2353, -2780.023829638958, 3, 2.7248888750036713, 69, 722602,                                             722602, 0.0, 9024.326171875
2354, 371.9710898399353, 4, 10.734052037994843, 263, 722865,                                             722865, 0.0, 9887.390625
2355, -18.613101821392775, 4, 9.866149388020858, 266, 723131,                                             723131, 0.0, 8051.56005859375
2356, 3481.548662558198, 1, 1.5057118829863612, 30, 723161,                                             723161, 0.0, 12091.0224609375
2357, 159.19642971246503, 4, 9.745080695982324, 271, 723432,                                             723432, 0.0, 9785.900390625
2358, 3784.206616282463, 1, 6.712052171991672, 181, 723613,                                             723613, 0.0, 6849.05615234375
2359, 3632.9466529488564, 1, 3.8503760769963264, 106, 723719,                                             723719, 0.0, 8748.224609375
2360, 3616.49130198732, 1, 5.514768989989534, 156, 723875,                                             723875, 0.0, 8876.47265625
2361, 3590.615665078163, 1, 3.091875935002463, 74, 723949,                                             723949, 0.0, 8915.0185546875
2362, 3551.493767917156, 1, 2.124483038991457, 50, 723999,                                             723999, 0.0, 9144.1611328125
2363, 182.828768534353, 4, 10.329104641015874, 300, 724299,                                             724299, 0.0, 8224.1162109375
2364, 3913.921656191349, 1, 10.2720752239984, 258, 724557,                                             724557, 0.0, 11736.3515625
2365, -3030.9485487965867, 3, 9.727212693018373, 252, 724809,                                             724809, 0.0, 9565.80078125
2366, 3555.207424799213, 1, 4.928158289025305, 123, 724932,                                             724932, 0.0, 9794.115234375
2367, 3627.007133156061, 1, 4.50983487299527, 115, 725047,                                             725047, 0.0, 7407.029296875
2368, 3669.242001950741, 1, 4.650971458002459, 119, 725166,                                             725166, 0.0, 10912.63671875
2369, 3617.44145306712, 1, 4.111474846024066, 107, 725273,                                             725273, 0.0, 9776.9970703125
2370, 3609.5202371776104, 1, 3.3275718969816808, 85, 725358,                                             725358, 0.0, 11444.3154296875
2371, -3132.483994707465, 3, 2.216354931006208, 48, 725406,                                             725406, 0.0, 7147.44482421875
2372, 271.7433612048626, 4, 9.743632127996534, 276, 725682,                                             725682, 0.0, 8056.060546875
2373, 3797.9667208194733, 1, 7.8574118180258665, 198, 725880,                                             725880, 0.0, 8217.2275390625
2374, 3622.7451544702053, 1, 4.1157277839956805, 95, 725975,                                             725975, 0.0, 5856.74755859375
2375, 3614.3414943814278, 1, 3.728269192011794, 90, 726065,                                             726065, 0.0, 7786.083984375
2376, -2652.3722512722015, 3, 5.1161469819780905, 119, 726184,                                             726184, 0.0, 7022.38623046875
2377, 3761.7601194381714, 1, 7.738626756006852, 209, 726393,                                             726393, 0.0, 11180.8564453125
2378, -2660.784836322069, 3, 10.653827475995058, 284, 726677,                                             726677, 0.0, 11467.685546875
2379, 362.7481472492218, 4, 9.33400724598323, 252, 726929,                                             726929, 0.0, 7329.162109375
2380, 3827.021587556228, 1, 9.52466980900499, 260, 727189,                                             727189, 0.0, 8011.7138671875
2381, 3622.9971052855253, 1, 6.181874483008869, 160, 727349,                                             727349, 0.0, 8114.3623046875
2382, -2644.668294906616, 3, 3.712156507972395, 95, 727444,                                             727444, 0.0, 7052.32421875
2383, 294.84690657258034, 4, 9.926495073013939, 246, 727690,                                             727690, 0.0, 8555.1923828125
2384, 3765.3082488551736, 1, 9.250320079998346, 243, 727933,                                             727933, 0.0, 9377.8515625
2385, 3683.628324985504, 1, 3.7095438499818556, 103, 728036,                                             728036, 0.0, 8666.8857421875
2386, 3565.636631011963, 1, 5.132298609998543, 130, 728166,                                             728166, 0.0, 11098.8818359375
2387, -3223.163137435913, 3, 1.5039545990002807, 30, 728196,                                             728196, 0.0, 6103.34716796875
2388, 208.94655157625675, 4, 9.744486129988218, 252, 728448,                                             728448, 0.0, 8436.8740234375
2389, 444.6035554409027, 4, 10.872247745021014, 291, 728739,                                             728739, 0.0, 9307.30078125
2390, 3934.1960688233376, 1, 9.930456721020164, 257, 728996,                                             728996, 0.0, 8108.822265625
2391, 3778.589049503207, 1, 9.841663885017624, 247, 729243,                                             729243, 0.0, 9634.703125
2392, 3584.461207509041, 1, 2.834308308985783, 65, 729308,                                             729308, 0.0, 8259.0439453125
2393, -3214.3634967803955, 3, 1.3240657380083576, 30, 729338,                                             729338, 0.0, 7117.14599609375
2394, 3638.0262320041656, 1, 3.9126235590083525, 107, 729445,                                             729445, 0.0, 6437.2138671875
2395, 3613.019644379616, 1, 3.109724145004293, 87, 729532,                                             729532, 0.0, 6067.07275390625
2396, 3708.6983522176743, 1, 5.12411679700017, 135, 729667,                                             729667, 0.0, 13163.1162109375
2397, 3715.540498495102, 1, 6.1278316770039964, 167, 729834,                                             729834, 0.0, 11324.1796875
2398, 3679.150441378355, 1, 4.837645835999865, 135, 729969,                                             729969, 0.0, 9998.2490234375
2399, 3633.6531752347946, 1, 3.513599521975266, 87, 730056,                                             730056, 0.0, 10247.4560546875
2400, 2947.6026875153184, 1, 5.934845583018614, 166, 730222,                                             730222, 0.0, 10703.5458984375
2401, 3632.5362102389336, 1, 5.139179641002556, 113, 730335,                                             730335, 0.0, 9791.0107421875
2402, 3724.5404291152954, 1, 6.4637224890175276, 143, 730478,                                             730478, 0.0, 10131.1552734375
2403, 3587.386090606451, 1, 3.1076849510136526, 61, 730539,                                             730539, 0.0, 10622.6259765625
2404, 148.2048409464769, 4, 10.145774301985512, 235, 730774,                                             730774, 0.0, 15070.3837890625
2405, 489.6373987197876, 4, 10.727252115000738, 260, 731034,                                             731034, 0.0, 8037.70654296875
2406, 3617.376032114029, 1, 2.4555960440193303, 63, 731097,                                             731097, 0.0, 8928.1708984375
2407, 3690.931025505066, 1, 7.522536619013408, 178, 731275,                                             731275, 0.0, 8903.201171875
2408, 3633.844870686531, 1, 4.131059141014703, 110, 731385,                                             731385, 0.0, 9871.9794921875
2409, 3622.3086707293987, 1, 4.109184463013662, 108, 731493,                                             731493, 0.0, 12209.7607421875
2410, 3361.8124918937683, 1, 6.3348206270020455, 175, 731668,                                             731668, 0.0, 9351.0966796875
2411, 2968.7633351683617, 1, 6.27847708799527, 143, 731811,                                             731811, 0.0, 10210.1416015625
2412, 3716.711358964443, 1, 4.731020808976609, 121, 731932,                                             731932, 0.0, 8051.59716796875
2413, 3839.450822889805, 1, 9.12448372200015, 204, 732136,                                             732136, 0.0, 8323.18359375
2414, 126.22291482239962, 4, 9.945099909993587, 218, 732354,                                             732354, 0.0, 9474.90625
2415, 371.15004366636276, 4, 10.872958683001343, 266, 732620,                                             732620, 0.0, 8892.0537109375
2416, 507.0031247138977, 4, 10.548944153008051, 270, 732890,                                             732890, 0.0, 7965.32958984375
2417, 3766.8995491862297, 1, 6.314396553003462, 152, 733042,                                             733042, 0.0, 7541.72607421875
2418, 3799.2516172342002, 1, 9.093857037980342, 217, 733259,                                             733259, 0.0, 7440.90625
2419, 3730.379188001156, 1, 9.12948927099933, 216, 733475,                                             733475, 0.0, 10179.9443359375
2420, -2922.5262936353683, 3, 1.5285537829913665, 34, 733509,                                             733509, 0.0, 16511.724609375
2421, 377.2113657593727, 4, 11.093955204996746, 282, 733791,                                             733791, 0.0, 11043.8349609375
2422, 3671.8363922536373, 1, 8.140927129017655, 210, 734001,                                             734001, 0.0, 7140.3154296875
2423, 3614.1714802384377, 1, 3.7094736139988527, 94, 734095,                                             734095, 0.0, 6721.96630859375
2424, -2766.5129020958557, 4, 9.9470963269996, 260, 734355,                                             734355, 0.0, 9730.927734375
2425, 3850.6271220445633, 1, 7.845756414986681, 206, 734561,                                             734561, 0.0, 9502.1005859375
2426, 3588.4558336138725, 1, 3.128940433001844, 83, 734644,                                             734644, 0.0, 7818.39013671875
2427, 3599.3194798231125, 1, 2.5040995650051627, 61, 734705,                                             734705, 0.0, 9789.9208984375
2428, 3804.478928267956, 1, 8.11976005899487, 230, 734935,                                             734935, 0.0, 9395.2490234375
2429, -3065.120554525871, 3, 2.323646272008773, 56, 734991,                                             734991, 0.0, 11996.953125
2430, 459.9674258828163, 4, 11.052929886995116, 309, 735300,                                             735300, 0.0, 8006.16015625
2431, 3716.5548431277275, 1, 4.828326136019314, 119, 735419,                                             735419, 0.0, 7067.8251953125
2432, 3697.159550487995, 1, 5.310633360000793, 131, 735550,                                             735550, 0.0, 8498.814453125
2433, 3706.4292793150526, 1, 7.541510201990604, 191, 735741,                                             735741, 0.0, 9154.708984375
2434, -2722.0030755731277, 3, 6.048918074986432, 152, 735893,                                             735893, 0.0, 9252.74609375
2435, 3645.7555881142616, 1, 3.927759315993171, 111, 736004,                                             736004, 0.0, 10694.8583984375
2436, 237.41425762913423, 4, 10.53129313600948, 281, 736285,                                             736285, 0.0, 9026.4599609375
2437, 3593.9795125722885, 1, 3.1242159759858623, 65, 736350,                                             736350, 0.0, 8450.009765625
2438, 26.687415719032288, 4, 10.458001477003563, 275, 736625,                                             736625, 0.0, 8706.9716796875
2439, 3619.8588717132807, 1, 6.137494132010033, 165, 736790,                                             736790, 0.0, 9854.53125
2440, 3671.423528254032, 1, 4.917003725015093, 116, 736906,                                             736906, 0.0, 5939.74169921875
2441, 3698.9732582569122, 1, 6.8256352649768814, 168, 737074,                                             737074, 0.0, 10174.244140625
2442, -2455.3352419137955, 3, 6.84652925201226, 178, 737252,                                             737252, 0.0, 9732.0458984375
2443, 364.87786453962326, 4, 10.541885240003467, 265, 737517,                                             737517, 0.0, 10338.5546875
2444, 369.39985847473145, 4, 10.725752089987509, 236, 737753,                                             737753, 0.0, 7237.8251953125
2445, 141.13591600209475, 4, 9.868751411995618, 246, 737999,                                             737999, 0.0, 8663.515625
2446, 3548.865902662277, 1, 1.7045155780215282, 30, 738029,                                             738029, 0.0, 7824.29638671875
2447, 3567.0616931915283, 1, 2.306596433976665, 43, 738072,                                             738072, 0.0, 9072.8447265625
2448, 238.7431861241348, 4, 9.549596436991123, 218, 738290,                                             738290, 0.0, 8645.92578125
2449, 334.91904817707837, 4, 11.017287743015913, 277, 738567,                                             738567, 0.0, 7974.95751953125
2450, 3762.853778205812, 1, 7.532042017002823, 190, 738757,                                             738757, 0.0, 12561.0087890625
2451, 3736.681668996811, 1, 6.530179980007233, 158, 738915,                                             738915, 0.0, 11128.2646484375
2452, 3594.426303088665, 1, 2.5235598940053023, 71, 738986,                                             738986, 0.0, 7504.21728515625
2453, 3695.200922727585, 1, 4.918278536992148, 124, 739110,                                             739110, 0.0, 10013.2783203125
2454, 3791.188727340661, 1, 9.664840040990384, 216, 739326,                                             739326, 0.0, 6162.5146484375
2455, 3673.5797824263573, 1, 5.7146019770007115, 116, 739442,                                             739442, 0.0, 9339.12109375
2456, 3633.4246388077736, 1, 3.530243344983319, 78, 739520,                                             739520, 0.0, 10822.2705078125
2457, 292.33863399457186, 4, 10.457390441995813, 267, 739787,                                             739787, 0.0, 10179.759765625
2458, 3552.7188987135887, 1, 3.5304243879800197, 90, 739877,                                             739877, 0.0, 10511.150390625
2459, 3694.304400801426, 1, 6.315059323998867, 162, 740039,                                             740039, 0.0, 9991.9365234375
2460, 3818.35448875319, 1, 9.74295340498793, 251, 740290,                                             740290, 0.0, 8805.193359375
2461, -3237.9328079223633, 3, 1.5075442979868967, 30, 740320,                                             740320, 0.0, 7817.14892578125
2462, 3726.400940269232, 1, 5.850156690023141, 155, 740475,                                             740475, 0.0, 8146.55224609375
2463, 3641.725611060858, 1, 5.7134369619889185, 139, 740614,                                             740614, 0.0, 10656.3505859375
2464, -2659.286650198512, 3, 10.133065423986409, 256, 740870,                                             740870, 0.0, 9069.9287109375
2465, 202.640743420925, 4, 10.263103094010148, 260, 741130,                                             741130, 0.0, 12516.470703125
2466, 3555.2991941198707, 1, 2.7282761630194727, 60, 741190,                                             741190, 0.0, 14362.6943359375
2467, 3603.08482503891, 1, 2.3076844749739394, 58, 741248,                                             741248, 0.0, 15315.9873046875
2468, 3609.8887256383896, 1, 2.7304572130087763, 62, 741310,                                             741310, 0.0, 9664.8232421875
2469, 3712.4711122512817, 1, 5.515693855995778, 139, 741449,                                             741449, 0.0, 10493.9970703125
2470, 3596.3125138878822, 1, 2.525482198019745, 61, 741510,                                             741510, 0.0, 10412.095703125
2471, 3698.633241534233, 1, 5.31760241399752, 133, 741643,                                             741643, 0.0, 9456.7158203125
2472, 3615.7061499357224, 1, 2.6543570210051257, 70, 741713,                                             741713, 0.0, 6248.45751953125
2473, 3692.4461158514023, 1, 6.719387689983705, 171, 741884,                                             741884, 0.0, 9917.06640625
2474, 3578.731523871422, 1, 2.320906015986111, 51, 741935,                                             741935, 0.0, 8677.1826171875
2475, 3713.568667560816, 1, 7.924574775999645, 198, 742133,                                             742133, 0.0, 8740.5888671875
2476, 3718.1315947771072, 1, 6.921087225025985, 157, 742290,                                             742290, 0.0, 8424.0302734375
2477, 3794.306829482317, 1, 8.67339070799062, 227, 742517,                                             742517, 0.0, 11308.5185546875
2478, 3576.6063674986362, 1, 3.509122392977588, 86, 742603,                                             742603, 0.0, 9588.4951171875
2479, 3537.9720079898834, 1, 1.7048643669986632, 30, 742633,                                             742633, 0.0, 9143.6494140625
2480, 3581.5346778184175, 1, 4.5310611379973125, 103, 742736,                                             742736, 0.0, 11051.4619140625
2481, 3707.809858441353, 1, 5.913210347993299, 138, 742874,                                             742874, 0.0, 10142.1513671875
2482, 3555.891084432602, 1, 1.7208085230085999, 36, 742910,                                             742910, 0.0, 5797.994140625
2483, 3624.283871755004, 1, 8.446213222981896, 216, 743126,                                             743126, 0.0, 8050.330078125
2484, 3632.7165821790695, 1, 2.9283938799926545, 74, 743200,                                             743200, 0.0, 12620.98046875
2485, 3643.088107730262, 1, 7.11802086798707, 178, 743378,                                             743378, 0.0, 9476.1591796875
2486, 3700.1813908815384, 1, 7.726291645027231, 181, 743559,                                             743559, 0.0, 11670.4609375
2487, 3800.8428320884705, 1, 6.6677210239868145, 173, 743732,                                             743732, 0.0, 8064.15087890625
2488, 3232.046906232834, 1, 4.31515069300076, 110, 743842,                                             743842, 0.0, 9433.837890625
2489, -3245.091661453247, 3, 1.3208842079911847, 30, 743872,                                             743872, 0.0, 9775.4794921875
2490, 343.9307693243027, 4, 10.926093820977258, 281, 744153,                                             744153, 0.0, 8815.5693359375
2491, 3581.4695357084274, 1, 2.7252544689981733, 52, 744205,                                             744205, 0.0, 12022.8291015625
2492, 3715.0971941081807, 1, 6.438641442015069, 164, 744369,                                             744369, 0.0, 9035.4287109375
2493, 3683.3350761858746, 1, 5.733603329019388, 155, 744524,                                             744524, 0.0, 7869.49755859375
2494, 3571.9999368190765, 1, 1.9069115780002903, 39, 744563,                                             744563, 0.0, 9798.05078125
2495, 3647.8688955903053, 1, 4.129761413991218, 83, 744646,                                             744646, 0.0, 8092.01806640625
2496, -3167.683957532048, 3, 2.5011049259919673, 47, 744693,                                             744693, 0.0, 5606.5537109375
2497, 3733.3037424981594, 1, 8.648855662002461, 181, 744874,                                             744874, 0.0, 8583.2099609375
2498, 3573.4463815689087, 1, 2.309416684001917, 44, 744918,                                             744918, 0.0, 12469.3291015625
2499, 3596.6153352856636, 1, 3.128107756987447, 73, 744991,                                             744991, 0.0, 7117.49267578125
2500, 2951.779223660007, 1, 5.514807141997153, 145, 745136,                                             745136, 0.0, 9198.9912109375
2501, -3242.4527339935303, 3, 1.4086193639959674, 30, 745166,                                             745166, 0.0, 14720.015625
2502, 3824.3628995269537, 1, 7.852528605988482, 204, 745370,                                             745370, 0.0, 8229.5478515625
2503, 3644.2823132276535, 1, 3.932379967009183, 106, 745476,                                             745476, 0.0, 10406.8505859375
2504, 3547.026770710945, 1, 1.1201817499822937, 30, 745506,                                             745506, 0.0, 18527.236328125
2505, -2879.8394653075375, 3, 4.513472792023094, 106, 745612,                                             745612, 0.0, 8213.2607421875
2506, 164.88314210961107, 4, 10.548414218996186, 270, 745882,                                             745882, 0.0, 9927.1513671875
2507, 3530.1198008954525, 1, 2.507919577008579, 61, 745943,                                             745943, 0.0, 13441.0146484375
2508, 3550.183303952217, 1, 1.7072236769890878, 30, 745973,                                             745973, 0.0, 18969.341796875
2509, 3606.939330354333, 1, 3.847068085015053, 103, 746076,                                             746076, 0.0, 7425.8515625
2510, 3607.2652602791786, 1, 3.5123569289862644, 73, 746149,                                             746149, 0.0, 6323.81787109375
2511, 3549.377152711153, 1, 2.088726942980429, 46, 746195,                                             746195, 0.0, 7990.798828125
2512, -3127.1488538980484, 3, 5.312815287994454, 135, 746330,                                             746330, 0.0, 10073.87109375
2513, 209.22391651500948, 4, 9.750498175009852, 261, 746591,                                             746591, 0.0, 8635.173828125
2514, 11.878831298556179, 4, 10.87368327297736, 274, 746865,                                             746865, 0.0, 7677.97802734375
2515, 495.02796506881714, 4, 10.7293004829844, 273, 747138,                                             747138, 0.0, 10265.3232421875
2516, 3742.0797751545906, 1, 7.133418840006925, 176, 747314,                                             747314, 0.0, 10613.4892578125
2517, 3555.3353049755096, 1, 1.6340363410126884, 35, 747349,                                             747349, 0.0, 12003.1806640625
2518, 3591.8580436110497, 1, 3.309790885017719, 76, 747425,                                             747425, 0.0, 8470.06640625
2519, 3582.2811948657036, 1, 2.928252875979524, 63, 747488,                                             747488, 0.0, 10039.1689453125
2520, 3655.6774067282677, 1, 5.919254912994802, 133, 747621,                                             747621, 0.0, 9542.462890625
2521, -2756.9363169670105, 3, 3.666267067019362, 79, 747700,                                             747700, 0.0, 11679.9619140625
2522, 3542.770978450775, 1, 1.1216350509785116, 30, 747730,                                             747730, 0.0, 4896.2607421875
2523, 3771.0581464627758, 1, 7.449294227000792, 185, 747915,                                             747915, 0.0, 10683.130859375
2524, 378.88989782333374, 4, 10.54006476700306, 260, 748175,                                             748175, 0.0, 8212.625
2525, 3621.840666592121, 1, 3.327924309996888, 80, 748255,                                             748255, 0.0, 9374.5927734375
